--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Product :	CubeSat_1U
Date    :	Monday, 14 June 2021 18:02:22
Author  :	diego
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Component                                | Sub-Component                            | Area[m2]        | Volume[m3]      | Density[kg_m3]  | Mass[kg]        | Gx[mm]          | Gy[mm]          | Gz[mm]          | M1[kgxm2]       | M2[kgxm2]       | M3[kgxm2]       | IoxG[kgxm2]     | IoyG[kgxm2]     | IozG[kgxm2]     | IxyG[kgxm2]     | IxzG[kgxm2]     | IyzG[kgxm2]     | 
                                         | Extrude4[3]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 10.015          | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
                                         | Extrude4[4]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 9.515           | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
                                         | Extrude4[5]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 9.015           | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
                                         | Extrude4[6]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 8.515           | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NAUO9                                    |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -265.492        | -26.563         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO44                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -274.759        | -20.850         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 5.395e-015      | 1.611e-014      | 1.814e-014      | -8.811e-030     | 1.137e-030      | -1.104e-030     | 
NAUO61                                   |                                          | 1.02085e-005    | 2.02027e-009    | 1000.000        | 2.02027e-006    | -268.653        | 14.257          | 12.650          | 3.63671e-013    | 8.35236e-013    | 9.55781e-013    | 3.637e-013      | 8.352e-013      | 9.558e-013      | -7.566e-028     | 5.99e-029       | -5.813e-029     | 
NAUO69                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -271.550        | -11.097         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO27                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -266.583        | -11.097         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO67                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -269.492        | -11.097         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO43                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -264.279        | -43.899         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 1.611e-014      | 5.395e-015      | 1.814e-014      | -3.507e-030     | 1.139e-030      | -2.665e-030     | 
NAUO35                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -274.755        | -24.900         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 1.479e-014      | 3.09e-014       | 3.364e-014      | -1.616e-029     | 2.109e-030      | -2.046e-030     | 
NAUO49                                   |                                          | 0.000325498     | 6.56736e-008    | 1000.000        | 6.56736e-005    | -266.883        | -18.911         | 12.421          | 7.94723e-010    | 7.95076e-010    | 1.58744e-009    | 7.949e-010      | 7.949e-010      | 1.587e-009      | 1.765e-013      | -6.799e-015     | -6.799e-015     | 
NAUO42                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -263.490        | -26.568         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 1.611e-014      | 5.395e-015      | 1.814e-014      | -5.292e-030     | 1.139e-030      | -2.665e-030     | 
NAUO78                                   |                                          | 2.20688e-005    | 0               | 10.000          | 0.000220688     | -275.617        | -11.247         | 12.477          | 1.61518e-010    | 2.47729e-010    | 3.83988e-010    | 1.615e-010      | 2.477e-010      | 3.84e-010       | 2.119e-014      | 6.132e-015      | 2.439e-015      | 
NAUO58                                   |                                          | 1.02085e-005    | 2.02027e-009    | 1000.000        | 2.02027e-006    | -268.653        | 5.424           | 12.650          | 3.63671e-013    | 8.35236e-013    | 9.55781e-013    | 3.637e-013      | 8.352e-013      | 9.558e-013      | -6.988e-028     | 5.99e-029       | -5.813e-029     | 
NAUO74                                   |                                          | 1.07304e-005    | 1.44237e-009    | 1000.000        | 1.44237e-006    | -262.793        | -44.465         | 12.683          | 2.71357e-013    | 3.5502e-013     | 4.31365e-013    | 2.714e-013      | 3.55e-013       | 4.314e-013      | 5.185e-017      | -1.02e-016      | -4.904e-017     | 
NAUO23                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -262.639        | -10.483         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 3.09e-014       | 1.479e-014      | 3.364e-014      | -1.129e-029     | 2.113e-030      | -2.046e-030     | 
NAUO55                                   |                                          | 1.02085e-005    | 2.02027e-009    | 1000.000        | 2.02027e-006    | -276.769        | -16.701         | 12.650          | 3.63671e-013    | 8.35236e-013    | 9.55781e-013    | 8.352e-013      | 3.637e-013      | 9.558e-013      | -2.772e-028     | 6.002e-029      | -5.813e-029     | 
NAUO79                                   |                                          | 2.20688e-005    | 0               | 10.000          | 0.000220688     | -272.768        | 12.508          | 12.477          | 1.61518e-010    | 2.47729e-010    | 3.83988e-010    | 2.477e-010      | 1.615e-010      | 3.84e-010       | -2.119e-014     | -2.439e-015     | 6.132e-015      | 
NAUO52                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -276.569        | -34.476         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 5.395e-015      | 1.611e-014      | 1.814e-014      | -1.368e-029     | 1.137e-030      | -1.353e-030     | 
NAUO46                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -261.105        | 13.388          | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 1.611e-014      | 5.395e-015      | 1.814e-014      | -3.507e-030     | 1.139e-030      | 4.577e-031      | 
NAUO41                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -262.154        | -26.568         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 1.611e-014      | 5.395e-015      | 1.814e-014      | -5.292e-030     | 1.139e-030      | -2.665e-030     | 
NAUO20                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -259.691        | -12.595         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 1.479e-014      | 3.09e-014       | 3.364e-014      | -2.01e-029      | 2.109e-030      | -2.046e-030     | 
NAUO62                                   |                                          | 2.07394e-006    | 1.72013e-010    | 1000.000        | 1.72013e-007    | -258.187        | -13.628         | 12.385          | 5.39489e-015    | 1.61124e-014    | 1.81436e-014    | 1.611e-014      | 5.395e-015      | 1.814e-014      | -4.102e-030     | 1.139e-030      | -1.104e-030     | 
NAUO50                                   |                                          | 5.05823e-005    | 7.20876e-009    | 1000.000        | 7.20876e-006    | -262.744        | -30.060         | 12.678          | 3.81815e-012    | 6.42215e-012    | 9.09609e-012    | 6.422e-012      | 3.818e-012      | 9.096e-012      | 1.323e-023      | 9.112e-020      | -1.214e-019     | 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                                         | Cut-Extrude1                             | 2.3017e-005     | 5.35401e-009    | 1000.000        | 5.35401e-006    | -262.744        | -30.060         | 12.550          | 2.76963e-012    | 4.75279e-012    | 7.08517e-012    | 4.753e-012      | 2.77e-012       | 7.085e-012      | -2.116e-027     | 4.446e-028      | -4.309e-028     | 
